year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2021,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,211.47327358938762,1583360.4613217565,28.625539058841742,211.47327358938762
2021,Foodservice,Lodging,Fresh Meat & Seafood,Other,Other,0,0,0,0
2021,Foodservice,Lodging,Fresh Meat & Seafood,Spoiled,Spoiled,2937.504148329439,21993927.859009042,397.62773945980933,2937.504148329439
2021,Foodservice,Lodging,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,3122.7628295322693,23381012.221748553,3122.7628295322693,3122.7628295322693
2021,Foodservice,Lodging,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Lodging,Frozen,Other,Other,0,0,0,0
2021,Foodservice,Lodging,Frozen,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Lodging,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Excess,Overproduction,32545.029493184982,398334228.62676513,1130.9138130194608,0
2021,Foodservice,Lodging,Prepared Foods,Excess,Plate Waste,791234.8406210667,9684302789,27494.779526563136,0
2021,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Other,Other,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Lodging,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Lodging,Produce,Date Label Concerns,Date Label Concerns,1339.0350584463338,4228670.693830872,300.4154525178681,0
2021,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Cooking Issues,433.66906811286526,1369526.262648869,97.29460667840314,433.66906811286526
2021,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Equipment Issues,10.432078914328185,32944.48946836039,2.340459787054644,10.432078914328185
2021,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Handling Errors,101.56962069544538,320756.70887713454,22.78736719462328,101.56962069544538
2021,Foodservice,Lodging,Produce,Other,Other,2.417053411573787,7633.051026,0.5422712346608026,2.417053411573787
2021,Foodservice,Lodging,Produce,Spoiled,Spoiled,1082.3942448053551,3418199.391650242,242.83752303933355,1082.3942448053551
2021,Foodservice,Lodging,Produce,Trimmings & Byproducts,Trimmings & Byproducts,6836.970341231448,21591142.01991224,6836.970341231448,6836.970341231448
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,5971.785698042477,5013953.256678367,0,0
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Spoiled,Spoiled,436.1297000707891,366177.5623865561,0,436.1297000707891
2021,Foodservice,Lodging,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Military,Breads & Bakery,Date Label Concerns,Date Label Concerns,253.81891877019015,973922.8481955348,0,0
2021,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,95.89782266544884,367967.37232438836,0,95.89782266544884
2021,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,178.61694872027653,685367.0651365102,0,178.61694872027653
2021,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,27.692198264184032,106257.1093475837,0,27.692198264184032
2021,Foodservice,Military,Breads & Bakery,Other,Other,9.989274938265304,38329.62155233254,0,9.989274938265304
2021,Foodservice,Military,Breads & Bakery,Spoiled,Spoiled,162.5494219120097,623714.7204319232,0,162.5494219120097
2021,Foodservice,Military,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,131.5328448597963,504701.7122198825,131.5328448597963,131.5328448597963
2021,Foodservice,Military,Dairy & Eggs,Date Label Concerns,Date Label Concerns,976.6020519469487,3318883.881057166,8.140417631525976,0
2021,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,20.73749108169588,70474.27838943958,0.17285632126054348,20.73749108169588
2021,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,94.89018084985346,322474.73888195946,0.7909523635639409,94.89018084985346
2021,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,11.44601699838145,38898.13792885429,0.095407703,11.44601699838145
2021,Foodservice,Military,Dairy & Eggs,Other,Other,0.6770233168515654,2300.795670989014,0.005643294,0.6770233168515654
2021,Foodservice,Military,Dairy & Eggs,Spoiled,Spoiled,132.9562643290819,451838.4962305367,1.1082503013469793,132.9562643290819
2021,Foodservice,Military,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,47.77708224157819,162365.61024974188,47.77708224157819,47.77708224157819
2021,Foodservice,Military,Dry Goods,Date Label Concerns,Date Label Concerns,1776.6473261106246,5265002.2177409325,0,0
2021,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Cooking Issues,465.9913776370772,1380941.2822962245,0,465.9913776370772
2021,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Equipment Issues,84.45999918,250292.82765973802,0,84.45999918
2021,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Handling Errors,31.876544694274152,94464.48715102013,0,31.876544694274152
2021,Foodservice,Military,Dry Goods,Other,Other,0,0,0,0
2021,Foodservice,Military,Dry Goods,Spoiled,Spoiled,189.81827573109166,562516.6165531545,0,189.81827573109166
2021,Foodservice,Military,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,277.12200497630414,821236.6907838443,277.12200497630414,277.12200497630414
2021,Foodservice,Military,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,662.8374970334389,4962852.597,89.72330327584139,0
2021,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,39.98966609097795,299413.9877593087,5.413098918873378,39.98966609097795
2021,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,231.02765402899277,1729769.661445228,31.27246777727748,231.02765402899277
2021,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,22.438274785097317,168001.7361625546,3.0372997039851923,22.438274785097317
2021,Foodservice,Military,Fresh Meat & Seafood,Other,Other,0.9314137672768934,6973.759412740226,0.126078443,0.9314137672768934
2021,Foodservice,Military,Fresh Meat & Seafood,Spoiled,Spoiled,301.84061371623864,2259966.4026923603,40.85788303563931,301.84061371623864
2021,Foodservice,Military,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,938.4816869814159,7026678.934975756,938.4816869814159,938.4816869814159
2021,Foodservice,Military,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Military,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Military,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Military,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Military,Frozen,Other,Other,0,0,0,0
2021,Foodservice,Military,Frozen,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Military,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Excess,Overproduction,14598.149493188608,99163476.86203127,507.27404963105414,0
2021,Foodservice,Military,Prepared Foods,Excess,Plate Waste,75957.99489502142,515973539.84991336,2639.4797292787675,0
2021,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Other,Other,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Military,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Military,Produce,Date Label Concerns,Date Label Concerns,211.47903918155504,667850.4865915679,47.44578631681664,0
2021,Foodservice,Military,Produce,Mistakes & Malfunctions,Cooking Issues,17.272884547423036,54547.74333,3.8752095360548378,17.272884547423036
2021,Foodservice,Military,Produce,Mistakes & Malfunctions,Equipment Issues,42.72632034810576,134929.6551808734,9.585743689707895,42.72632034810576
2021,Foodservice,Military,Produce,Mistakes & Malfunctions,Handling Errors,6.267717010974676,19793.44086202362,1.4061760595653277,6.267717010974676
2021,Foodservice,Military,Produce,Other,Other,0.3411717842863651,1077.419979912775,0.076542638,0.3411717842863651
2021,Foodservice,Military,Produce,Spoiled,Spoiled,117.09362092578576,369781.4781772245,26.27021069798634,117.09362092578576
2021,Foodservice,Military,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1391.9183590034297,4395676.077183801,1391.9183590034297,1391.9183590034297
2021,Foodservice,Military,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Military,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Other,Breads & Bakery,Date Label Concerns,Date Label Concerns,350.50982675550296,1344933.350312322,0,0
2021,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,107.59343980671143,412844.36105640704,0,107.59343980671143
2021,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,6.269868509876969,24057.971039107735,0,6.269868509876969
2021,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,35.53141580461877,136336.79415436205,0,35.53141580461877
2021,Foodservice,Other,Breads & Bakery,Other,Other,1.520741165322164,5835.201624350737,0,1.520741165322164
2021,Foodservice,Other,Breads & Bakery,Spoiled,Spoiled,298.1914357203483,1144183.632139817,0,298.1914357203483
2021,Foodservice,Other,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,114.16498402884082,438059.8851665462,114.16498402884082,114.16498402884082
2021,Foodservice,Other,Dairy & Eggs,Date Label Concerns,Date Label Concerns,694.2766062913097,2359429.2404174376,5.787107978876958,0
2021,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,37.808357969405996,128487.90311646537,0.3151496796669797,37.808357969405996
2021,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,99.39197117308504,337773.62066280993,0.8284768119793509,99.39197117308504
2021,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,45.52887587318614,154725.30695274269,0.3795036710835958,45.52887587318614
2021,Foodservice,Other,Dairy & Eggs,Other,Other,7.877036522169996,26769.316623705756,0.065658645,7.877036522169996
2021,Foodservice,Other,Dairy & Eggs,Spoiled,Spoiled,416.6824564853358,1416053.4330145034,3.4732358064972013,416.6824564853358
2021,Foodservice,Other,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,63.73139924,216584.75244549863,63.73139924,63.73139924
2021,Foodservice,Other,Dry Goods,Date Label Concerns,Date Label Concerns,1198.5464449733404,3551830.235584543,0,0
2021,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Cooking Issues,169.59527975992452,502586.81671457295,0,169.59527975992452
2021,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Equipment Issues,24.100783288600375,71421.42145991311,0,24.100783288600375
2021,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Handling Errors,155.4937952,460797.7984356884,0,155.4937952
2021,Foodservice,Other,Dry Goods,Other,Other,229.7438879281698,680834.0978410486,0,229.7438879281698
2021,Foodservice,Other,Dry Goods,Spoiled,Spoiled,699.6808856991771,2073468.0207926258,0,699.6808856991771
2021,Foodservice,Other,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,525.1382422904451,1556219.9484646693,525.1382422904451,525.1382422904451
2021,Foodservice,Other,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,531.9846269415972,3983119.994471965,72.01073903451528,0
2021,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,99.43642558632176,744508.7599781022,13.459957545366649,99.43642558632176
2021,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,35.569359863525655,266317.89959323645,4.814755466680624,35.569359863525655
2021,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,99.05610397348654,741661.1840450855,13.408476282517922,99.05610397348654
2021,Foodservice,Other,Fresh Meat & Seafood,Other,Other,28.17686951966016,210968.22479741916,3.8140899098059613,28.17686951966016
2021,Foodservice,Other,Fresh Meat & Seafood,Spoiled,Spoiled,454.60889389575993,3403785.9051513076,61.53697073786147,454.60889389575993
2021,Foodservice,Other,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1085.8777334710012,8130274.997993643,1085.8777334710012,1085.8777334710012
2021,Foodservice,Other,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Other,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Other,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Other,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Other,Frozen,Other,Other,0,0,0,0
2021,Foodservice,Other,Frozen,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Other,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Excess,Catering Overproduction,8956.795511165265,66744501.701059915,311.2414989849254,0
2021,Foodservice,Other,Prepared Foods,Excess,Overproduction,12682.975677915956,94511356.28293835,440.72328732559765,0
2021,Foodservice,Other,Prepared Foods,Excess,Plate Waste,31704.746776295175,236258327.26718172,1101.7146589191027,0
2021,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Other,Other,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2021,Foodservice,Other,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Foodservice,Other,Produce,Date Label Concerns,Date Label Concerns,127.47283574391477,402559.02290956536,28.598810309102017,0
2021,Foodservice,Other,Produce,Mistakes & Malfunctions,Cooking Issues,30.32927692025839,95779.81074415449,6.804439803921926,30.32927692025839
2021,Foodservice,Other,Produce,Mistakes & Malfunctions,Equipment Issues,5.191551841501252,16394.91288,1.1647360432401062,5.191551841501252
2021,Foodservice,Other,Produce,Mistakes & Malfunctions,Handling Errors,11.49314287303258,36295.327848693414,2.578511813619531,11.49314287303258
2021,Foodservice,Other,Produce,Other,Other,46.45211566287904,146695.71116231626,10.42163404105931,46.45211566287904
2021,Foodservice,Other,Produce,Spoiled,Spoiled,230.1236206976106,726730.0468826658,51.62873907658307,230.1236206976106
2021,Foodservice,Other,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1447.5810624732228,4571458.810740621,1447.5810624732228,1447.5810624732228
2021,Foodservice,Other,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,80.59528181231283,67668.36523424127,0,0
2021,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,5.034521906284449,4227.019987691118,0,5.034521906284449
2021,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,8.132181170367492,6827.836483889273,0,8.132181170367492
2021,Foodservice,Other,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2021,Foodservice,Other,Ready-To-Drink Beverages,Spoiled,Spoiled,106.64963443916133,89543.78287470604,0,106.64963443916133
2021,Foodservice,Other,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,1040.2311329758409,873385.3725849737,1040.2311329758409,1040.2311329758409
